# Tetrahedron method
       14.4808361170        0.0412403371        0.0412403371        0.0480359246        0.0480359246        0.0555988594        0.0555988594        0.0480359246        0.0480359246
       14.7523068981        0.0677857972        0.0677857972        0.1755458660        0.1755458660        0.1461048727        0.1461048727        0.1755458660        0.1755458660
       15.0237776793        0.0965088185        0.0965088185        0.3316320220        0.3316320220        0.3022932449        0.3022932449        0.3316320220        0.3316320220
       15.2952484604        0.0188655166        0.0188655166        0.0446354315        0.0446354315        0.0651643813        0.0651643813        0.0446354315        0.0446354315
       15.5667192415        0.0319089603        0.0319089603        0.1665047250        0.1665047250        0.1721798859        0.1721798859        0.1665047250        0.1665047250
       15.8381900226        0.0129232024        0.0129232024        0.1054390242        0.1054390242        0.0924989511        0.0924989511        0.1054390242        0.1054390242
       16.1096608037        0.0098202449        0.0098202449        0.0267804621        0.0267804621        0.0272707020        0.0272707020        0.0267804621        0.0267804621
       16.3811315849        0.0123943175        0.0123943175        0.0313540199        0.0313540199        0.0321917776        0.0321917776        0.0313540199        0.0313540199
       16.6526023660        0.0144186806        0.0144186806        0.0367767272        0.0367767272        0.0381110682        0.0381110682        0.0367767272        0.0367767272
       16.9240731471        0.0157596051        0.0157596051        0.0428553428        0.0428553428        0.0447948035        0.0447948035        0.0428553428        0.0428553428
       17.1955439282        0.0267205774        0.0267205774        0.0371740945        0.0371740945        0.0485598051        0.0485598051        0.0371740945        0.0371740945
       17.4670147094        0.0490485067        0.0490485067        0.0510981340        0.0510981340        0.0483118654        0.0483118654        0.0510981340        0.0510981340
       17.7384854905        0.0782968467        0.0782968467        0.0647373228        0.0647373228        0.0601340153        0.0601340153        0.0647373228        0.0647373228
       18.0099562716        0.1615284636        0.1615284636        0.0909856625        0.0909856625        0.0820257102        0.0820257102        0.0909856625        0.0909856625
       18.2814270527        0.1323056800        0.1323056800        0.0714309073        0.0714309073        0.0688301626        0.0688301626        0.0714309073        0.0714309073
       18.5528978339        0.1361894235        0.1361894235        0.0604429895        0.0604429895        0.0652316767        0.0652316767        0.0604429895        0.0604429895
       18.8243686150        0.1407652964        0.1407652964        0.0525771168        0.0525771168        0.0546911891        0.0546911891        0.0525771168        0.0525771168
       19.0958393961        0.1499643116        0.1499643116        0.0571395004        0.0571395004        0.0555034296        0.0555034296        0.0571395004        0.0571395004
       19.3673101772        0.1639783016        0.1639783016        0.0675600803        0.0675600803        0.0623924922        0.0623924922        0.0675600803        0.0675600803
       19.6387809583        0.1816878353        0.1816878353        0.0796480131        0.0796480131        0.0775388195        0.0775388195        0.0796480131        0.0796480131
       19.9102517395        0.2091116744        0.2091116744        0.0874034675        0.0874034675        0.0877869092        0.0877869092        0.0874034675        0.0874034675
       20.1817225206        0.1289483950        0.1289483950        0.0576095486        0.0576095486        0.0758418623        0.0758418623        0.0576095486        0.0576095486
       20.4531933017        0.1120989607        0.1120989607        0.0538359487        0.0538359487        0.0666174066        0.0666174066        0.0538359487        0.0538359487
       20.7246640828        0.1125613773        0.1125613773        0.0629899884        0.0629899884        0.0654444672        0.0654444672        0.0629899884        0.0629899884
       20.9961348640        0.1229675723        0.1229675723        0.0729035045        0.0729035045        0.0686556087        0.0686556087        0.0729035045        0.0729035045
       21.2676056451        0.1732890358        0.1732890358        0.1032872510        0.1032872510        0.0938748545        0.0938748545        0.1032872510        0.1032872510
       21.5390764262        0.0882330462        0.0882330462        0.0538346986        0.0538346986        0.0456109075        0.0456109075        0.0538346986        0.0538346986
       21.8105472073        0.0812424886        0.0812424886        0.0442877143        0.0442877143        0.0465021085        0.0465021085        0.0442877143        0.0442877143
       22.0820179884        0.0842283211        0.0842283211        0.0477299735        0.0477299735        0.0534869381        0.0534869381        0.0477299735        0.0477299735
       22.3534887696        0.0900962367        0.0900962367        0.0547614690        0.0547614690        0.0618376988        0.0618376988        0.0547614690        0.0547614690
       22.6249595507        0.2117387711        0.2117387711        0.1039316325        0.1039316325        0.1594758903        0.1594758903        0.1039316325        0.1039316325
       22.8964303318        0.1430502081        0.1430502081        0.0955900571        0.0955900571        0.0672011372        0.0672011372        0.0955900571        0.0955900571
       23.1679011129        0.1533250028        0.1533250028        0.0938682964        0.0938682964        0.0930288877        0.0930288877        0.0938682964        0.0938682964
       23.4393718941        0.0855251783        0.0855251783        0.0512668287        0.0512668287        0.0769845592        0.0769845592        0.0512668287        0.0512668287
       23.7108426752        0.0139961882        0.0139961882        0.0130954350        0.0130954350        0.0121417816        0.0121417816        0.0130954350        0.0130954350
       23.9823134563        0.0693819480        0.0693819480        0.0374955366        0.0374955366        0.0361940787        0.0361940787        0.0374955366        0.0374955366
       24.2537842374        0.0719479897        0.0719479897        0.0831730073        0.0831730073        0.0774140380        0.0774140380        0.0831730073        0.0831730073
       24.5252550186        0.0772096585        0.0772096585        0.0891079193        0.0891079193        0.0909395321        0.0909395321        0.0891079193        0.0891079193
       24.7967257997        0.1089620116        0.1089620116        0.0935621444        0.0935621444        0.0928403341        0.0928403341        0.0935621444        0.0935621444
       25.0681965808        0.1066744297        0.1066744297        0.0927757397        0.0927757397        0.0929763025        0.0929763025        0.0927757397        0.0927757397
       25.3396673619        0.0909413873        0.0909413873        0.0861247812        0.0861247812        0.0863403150        0.0863403150        0.0861247812        0.0861247812
       25.6111381430        0.0802758685        0.0802758685        0.0811939949        0.0811939949        0.0804987581        0.0804987581        0.0811939949        0.0811939949
       25.8826089242        0.1285142875        0.1285142875        0.1017862397        0.1017862397        0.1022274379        0.1022274379        0.1017862397        0.1017862397
       26.1540797053        0.0812676554        0.0812676554        0.0356517549        0.0356517549        0.0352638791        0.0352638791        0.0356517549        0.0356517549
       26.4255504864        0.0546125492        0.0546125492        0.0244374143        0.0244374143        0.0242053505        0.0242053505        0.0244374143        0.0244374143
       26.6970212675        0.0511286510        0.0511286510        0.0233762410        0.0233762410        0.0233324302        0.0233324302        0.0233762410        0.0233762410
       26.9684920487        0.0509841727        0.0509841727        0.0240791143        0.0240791143        0.0239835753        0.0239835753        0.0240791143        0.0240791143
       27.2399628298        0.0500974073        0.0500974073        0.0246024633        0.0246024633        0.0242103476        0.0242103476        0.0246024633        0.0246024633
       27.5114336109        0.0486652954        0.0486652954        0.0249552500        0.0249552500        0.0241019417        0.0241019417        0.0249552500        0.0249552500
       27.7829043920        0.0603716361        0.0603716361        0.0329205895        0.0329205895        0.0325479400        0.0325479400        0.0329205895        0.0329205895
       28.0543751731        0.0521044684        0.0521044684        0.0289254314        0.0289254314        0.0274320400        0.0274320400        0.0289254314        0.0289254314
       28.3258459543        0.0466027152        0.0466027152        0.0265448661        0.0265448661        0.0240908427        0.0240908427        0.0265448661        0.0265448661
       28.5973167354        0.0428864634        0.0428864634        0.0230519116        0.0230519116        0.0218397423        0.0218397423        0.0230519116        0.0230519116
       28.8687875165        0.0507054700        0.0507054700        0.0227549223        0.0227549223        0.0251741031        0.0251741031        0.0227549223        0.0227549223
       29.1402582976        0.0488551692        0.0488551692        0.0220856894        0.0220856894        0.0242227340        0.0242227340        0.0220856894        0.0220856894
       29.4117290788        0.0709477429        0.0709477429        0.0321014085        0.0321014085        0.0324424064        0.0324424064        0.0321014085        0.0321014085
       29.6831998599        0.0715390268        0.0715390268        0.0325094566        0.0325094566        0.0326220134        0.0326220134        0.0325094566        0.0325094566
       29.9546706410        0.0738506528        0.0738506528        0.0335705036        0.0335705036        0.0336600079        0.0336600079        0.0335705036        0.0335705036
       30.2261414221        0.0764763914        0.0764763914        0.0343274932        0.0343274932        0.0347343493        0.0347343493        0.0343274932        0.0343274932
       30.4976122033        0.0794977326        0.0794977326        0.0349285147        0.0349285147        0.0357845780        0.0357845780        0.0349285147        0.0349285147
       30.7690829844        0.0903638257        0.0903638257        0.0394078548        0.0394078548        0.0402403660        0.0402403660        0.0394078548        0.0394078548
       31.0405537655        0.1035815089        0.1035815089        0.0448190587        0.0448190587        0.0455723118        0.0455723118        0.0448190587        0.0448190587
       31.3120245466        0.1276272742        0.1276272742        0.0553189395        0.0553189395        0.0548241912        0.0548241912        0.0553189395        0.0553189395
       31.5834953277        0.0850788450        0.0850788450        0.0334971943        0.0334971943        0.0347253436        0.0347253436        0.0334971943        0.0334971943
       31.8549661089        0.0789181017        0.0789181017        0.0301266171        0.0301266171        0.0301713912        0.0301713912        0.0301266171        0.0301266171
       32.1264368900        0.0760997682        0.0760997682        0.0280286456        0.0280286456        0.0279222316        0.0279222316        0.0280286456        0.0280286456
       32.3979076711        0.0839007681        0.0839007681        0.0295124559        0.0295124559        0.0312835433        0.0312835433        0.0295124559        0.0295124559
       32.6693784522        0.1618688780        0.1618688780        0.0644379399        0.0644379399        0.0479597558        0.0479597558        0.0644379399        0.0644379399
       32.9408492334        0.0898710380        0.0898710380        0.0310445554        0.0310445554        0.0319980905        0.0319980905        0.0310445554        0.0310445554
       33.2123200145        0.0765577061        0.0765577061        0.0271691722        0.0271691722        0.0284620610        0.0284620610        0.0271691722        0.0271691722
       33.4837907956        0.0556435151        0.0556435151        0.0246600279        0.0246600279        0.0229493742        0.0229493742        0.0246600279        0.0246600279
       33.7552615767        0.0921720172        0.0921720172        0.0388023438        0.0388023438        0.0441386053        0.0441386053        0.0388023438        0.0388023438
       34.0267323578        0.0705395562        0.0705395562        0.0313963732        0.0313963732        0.0292324174        0.0292324174        0.0313963732        0.0313963732
       34.2982031390        0.0828904110        0.0828904110        0.0365248918        0.0365248918        0.0346805828        0.0346805828        0.0365248918        0.0365248918
       34.5696739201        0.0909464336        0.0909464336        0.0338206634        0.0338206634        0.0323740412        0.0323740412        0.0338206634        0.0338206634
       34.8411447012        0.2393620948        0.2393620948        0.0829524250        0.0829524250        0.0773791819        0.0773791819        0.0829524250        0.0829524250
       35.1126154823        0.1474983733        0.1474983733        0.0418264856        0.0418264856        0.0443460348        0.0443460348        0.0418264856        0.0418264856
       35.3840862635        0.1724908598        0.1724908598        0.0490130137        0.0490130137        0.0476899160        0.0476899160        0.0490130137        0.0490130137
       35.6555570446        0.0150778277        0.0150778277        0.0027408547        0.0027408547        0.0050070985        0.0050070985        0.0027408547        0.0027408547
       35.9270278257        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       36.1984986068        0.0097869109        0.0097869109        0.0195556105        0.0195556105        0.0184176501        0.0184176501        0.0195556105        0.0195556105
       36.4699693880        0.0136816108        0.0136816108        0.0240303240        0.0240303240        0.0234434151        0.0234434151        0.0240303240        0.0240303240
       36.7414401691        0.0179976962        0.0179976962        0.0312124647        0.0312124647        0.0318386364        0.0318386364        0.0312124647        0.0312124647
       37.0129109502        0.0276937862        0.0276937862        0.0604401054        0.0604401054        0.0598363672        0.0598363672        0.0604401054        0.0604401054
       37.2843817313        0.0406949323        0.0406949323        0.0793100488        0.0793100488        0.0775278739        0.0775278739        0.0793100488        0.0793100488
       37.5558525124        0.0647735740        0.0647735740        0.1215552476        0.1215552476        0.1140784617        0.1140784617        0.1215552476        0.1215552476
       37.8273232936        0.0748286098        0.0748286098        0.1266890550        0.1266890550        0.1195407858        0.1195407858        0.1266890550        0.1266890550
       38.0987940747        0.0779005709        0.0779005709        0.1170082021        0.1170082021        0.1116379923        0.1116379923        0.1170082021        0.1170082021
       38.3702648558        0.0761498121        0.0761498121        0.1097751318        0.1097751318        0.1102633171        0.1102633171        0.1097751318        0.1097751318
       38.6417356369        0.0836559294        0.0836559294        0.1167047360        0.1167047360        0.1191943858        0.1191943858        0.1167047360        0.1167047360
       38.9132064181        0.0621894786        0.0621894786        0.1094084399        0.1094084399        0.1097177217        0.1097177217        0.1094084399        0.1094084399
       39.1846771992        0.0406011723        0.0406011723        0.1569066338        0.1569066338        0.1581968500        0.1581968500        0.1569066338        0.1569066338
       39.4561479803        0.0464543131        0.0464543131        0.1420552148        0.1420552148        0.1450877868        0.1450877868        0.1420552148        0.1420552148
       39.7276187614        0.0667708669        0.0667708669        0.1046503479        0.1046503479        0.1058507696        0.1058507696        0.1046503479        0.1046503479
       39.9990895425        0.0925677082        0.0925677082        0.1278278740        0.1278278740        0.1263756679        0.1263756679        0.1278278740        0.1278278740
       40.2705603237        0.1553669420        0.1553669420        0.1742501039        0.1742501039        0.1761886102        0.1761886102        0.1742501039        0.1742501039
       40.5420311048        0.3481602983        0.3481602983        0.3205911673        0.3205911673        0.3047714636        0.3047714636        0.3205911673        0.3205911673
       40.8135018859        0.1477466646        0.1477466646        0.2176271896        0.2176271896        0.2233012068        0.2233012068        0.2176271896        0.2176271896
       41.0849726670        0.0720310414        0.0720310414        0.1282615203        0.1282615203        0.1231684318        0.1231684318        0.1282615203        0.1282615203
       41.3564434482        0.0985497630        0.0985497630        0.1517319787        0.1517319787        0.1413682955        0.1413682955        0.1517319787        0.1517319787
       41.6279142293        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       41.8993850104        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       42.1708557915        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       42.4423265726        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       42.7137973538        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       42.9852681349        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       43.2567389160        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       43.5282096971        0.0106086441        0.0106086441        0.2370544961        0.2370544961        0.2269759703        0.2269759703        0.2370544961        0.2370544961
       43.7996804783        0.0117764856        0.0117764856        0.1108046274        0.1108046274        0.1144463682        0.1144463682        0.1108046274        0.1108046274
       44.0711512594        0.0134094925        0.0134094925        0.1495502252        0.1495502252        0.1449809061        0.1449809061        0.1495502252        0.1495502252
       44.3426220405        0.0218823777        0.0218823777        0.2187836060        0.2187836060        0.2095828146        0.2095828146        0.2187836060        0.2187836060
       44.6140928216        0.0248200008        0.0248200008        0.1647486736        0.1647486736        0.1655724797        0.1655724797        0.1647486736        0.1647486736
       44.8855636028        0.0248224607        0.0248224607        0.1262142563        0.1262142563        0.1259187918        0.1259187918        0.1262142563        0.1262142563
       45.1570343839        0.0254046469        0.0254046469        0.1080070524        0.1080070524        0.1096104242        0.1096104242        0.1080070524        0.1080070524
       45.4285051650        0.0243129492        0.0243129492        0.0906782405        0.0906782405        0.0936526420        0.0936526420        0.0906782405        0.0906782405
       45.6999759461        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       45.9714467272        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       46.2429175084        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       46.5143882895        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       46.7858590706        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       47.0573298517        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       47.3288006329        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       47.6002714140        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       47.8717421951        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       48.1432129762        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       48.4146837573        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       48.6861545385        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       48.9576253196        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       49.2290961007        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       49.5005668818        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       49.7720376630        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
       50.0435084441        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
